GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,
T220307182056992VCMLEBC040,'2022-03-07 18:21:03:696,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,0,-64,0.0193610391,0.0000000000,0.5177554935,0.5992975235,0.6058499813,0.4509445429,0.4149299264,0.5507799387,0.5013691187,0.3703107238,0.4012067318,0.4843634367,0.6231261492,0.3320125639,0.2623148263,0.6308690310,0.4572787285,0.3953459561,0.2727630436,0.4140264094,0.5224966407,0.4498327971,0.3706968129,0.2156700790,0.5200176835,0.3904358149,0.2027542293,0.2991083860,0.2144197524,0.2389304340,0.3062807322,0.2115418911,0.5500281453,0.3457216024,0.3280027211,0.4914982915,0.3785116673,0.4660381079,0.2864329219,0.3254477382,0.3869776130,0.4996303916,0.4920916557,0.3874572515,0.5050367117,0.5258721709,0.2859726548,0.4368250966,0.5366626978,0.5170130134,0.3968843222,0.2238357961,0.2505169213,0.4699512124,0.3928043246,0.7986018062,0.8364189863,0.8413525820,0.7727339268,0.7439017296,0.8048143387,0.7864434123,0.7393013239,0.7510650158,0.7782739401,0.8351408839,0.7223030925,0.6965942979,0.8547831774,0.7688918710,0.7523932457,0.7032080889,0.7690687776,0.8025254011,0.7517900467,0.6872204542,0.6405493617,0.7914575934,0.7311819196,0.6376159787,0.6874030828,0.6339353323,0.6573131680,0.6901414394,0.6407462955,0.8024337292,0.7117415667,0.6617327929,0.7651170492,0.6932307482,0.7472774982,0.6602911353,0.6789833307,0.6978406906,0.7826415300,0.7762194872,0.7156932354,0.7747291923,0.7918924093,0.6703100204,0.7280409932,0.8022458553,0.7905480862,0.7232879400,0.6214274168,0.6308329105,0.7425967455,0.7106120586,-8.7297872340,48.5510638298,2007.7702127660,1463.9489361702,5.7356078973,5.7414884198,78.0644829679,-0.1560411973,0.9109995186,0.5513010658,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:04:525,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,0,-32,0.0189672983,0.0000000000,0.5446279198,0.4380797148,0.4787462950,0.6227380633,0.6389476061,0.4952509403,0.4889320135,0.6150918007,0.5156556368,0.6087065935,0.4000943005,0.6202241182,0.6308663487,0.4611352682,0.6490527391,0.5655310750,0.6416900158,0.5585170984,0.5560010672,0.4596545398,0.6011692286,0.5335147381,0.4648485184,0.4316376448,0.5628008842,0.4456619620,0.5140209794,0.5615555048,0.5182363987,0.5596863627,0.4868959785,0.5324568748,0.6100453734,0.4481465220,0.5018976331,0.4134634733,0.5548017621,0.5561243296,0.5209023952,0.5051373243,0.5121263862,0.5011671185,0.4369779229,0.4509899318,0.5597540140,0.4693092704,0.5220949054,0.5312976837,0.4026055932,0.5669938326,0.5823230147,0.4607383609,0.3755389452,0.8125089109,0.7611883879,0.7892722487,0.8461394310,0.8534355760,0.7621364594,0.7569078207,0.8221921325,0.7850455046,0.8325426579,0.7360119820,0.8312118053,0.8421871066,0.7855544090,0.8603536487,0.8036870360,0.8466815352,0.8101764917,0.7965538502,0.7490197420,0.8334541321,0.8034288883,0.7867156863,0.7381519079,0.8142983913,0.7549578547,0.7957184911,0.8043527603,0.7921097875,0.8127588630,0.7914414406,0.7943170667,0.8384902477,0.7483616471,0.7618814111,0.7420765758,0.8133454323,0.8102753758,0.7822296619,0.7913103700,0.7888723612,0.7833362222,0.7483134270,0.7643803954,0.8112987876,0.7724018097,0.8041964769,0.8067781925,0.7481515408,0.8149345517,0.8257077932,0.7583981752,0.7143812180,-8.6367521368,48.6538461538,2007.8632478632,1463.8461538462,5.7652894002,5.7712309746,77.9101737363,-0.1534821327,0.9082436698,0.5522040363,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:05:358,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,0,0,0.0366390625,0.0000000000,0.1328737475,0.0420997962,0.1130756661,0.1525768638,0.2237426639,0.0909518376,0.1044391841,0.2352325022,0.1341427416,0.1007113457,0.0612751395,0.2839791775,0.3030787408,0.1242992878,0.1938477457,0.2141078562,0.3468377590,0.2449590564,0.1902921796,0.2024169862,0.2298493236,0.3215008378,0.0744012073,0.1827715039,0.3532304168,0.2238658369,0.2968673110,0.3294884562,0.2314025760,0.3320752978,0.0938052833,0.2334627211,0.2728857696,0.2069983780,0.3861693144,0.1675296873,0.3308874369,0.2919527590,0.3593918681,0.0748230293,0.0967172980,0.2152904570,0.0754736513,0.0655164197,0.3076145053,0.2286132723,0.0716073960,0.0716914013,0.1582778990,0.3927419484,0.4014904797,0.2069695592,0.1754959524,0.5448989645,0.4399380982,0.4781063199,0.6100485921,0.6515028477,0.4809891582,0.4885710478,0.6120954156,0.5419923067,0.5854710340,0.4012345076,0.6375938654,0.6739584208,0.4534389973,0.6376287937,0.5757529140,0.6801111698,0.5880337954,0.5378730893,0.5127055645,0.6834343076,0.6722909212,0.5010588765,0.5143169165,0.6941770911,0.5759509206,0.6677085161,0.6692254543,0.6112000346,0.6768175960,0.4933555126,0.5993992090,0.7144547701,0.5878211260,0.6835006475,0.5830392838,0.7074718475,0.6840813160,0.7028127313,0.5449981093,0.5590841174,0.6168192625,0.5134691000,0.5166571736,0.6957792044,0.6349539161,0.5461910963,0.5635827780,0.5991035104,0.7526253462,0.7443071604,0.6156931520,0.5660839081,-8.8939393939,48.9772727273,2007.6060606061,1463.5227272727,5.7928771306,5.7988757332,77.7421631088,-0.1575785738,0.9099847030,0.5510718027,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:06:194,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,0,32,0.0606614845,0.0000000000,0.0749371238,0.0590944141,0.0534578264,0.0795213431,0.1076749116,0.0244464427,0.0429051742,0.0753369033,0.0423273891,0.0918059498,0.0530977510,0.0975189358,0.0631610006,0.0559886545,0.1119443551,0.0803521127,0.0904430896,0.0496502891,0.0540756993,0.0832382441,0.2026063353,0.0751344115,0.1445125937,0.0892609656,0.0624963120,0.0901269466,0.0463477001,0.1024283320,0.0422562920,0.0981136709,0.1489495337,0.0521027148,0.1848931313,0.0323295593,0.1939803958,0.0562418550,0.0841299295,0.0877124518,0.1393692195,0.0949964449,0.0987092406,0.0613143034,0.0630650669,0.0761179179,0.0615019016,0.0802531838,0.1215169132,0.1316813529,0.0218867846,0.0770691484,0.0721826330,0.0668255538,0.0448948666,0.2031360492,0.1154388934,0.1678563207,0.2365717590,0.2926772237,0.1829745620,0.1971926838,0.2893381715,0.2284148633,0.2051625848,0.0822035149,0.3216408193,0.3432997465,0.1549544185,0.2681112885,0.2827362418,0.3665662408,0.3044539988,0.2524287701,0.2492329776,0.3027560711,0.3725348413,0.1273473054,0.2430007756,0.3946359158,0.2977967858,0.3805000782,0.3711557984,0.3099920750,0.3819532990,0.1132801846,0.3009741902,0.3313547969,0.3467021585,0.4876107574,0.3266450167,0.4025806785,0.3734822869,0.4852871895,0.2214808464,0.2281136811,0.3283621669,0.2217983902,0.2098648697,0.3999685347,0.3793820143,0.1975428760,0.2126233578,0.3427779078,0.4357627928,0.4355188906,0.3703545928,0.3487912118,-8.7108843537,49.3639455782,2007.7891156463,1463.1360544218,5.8215394493,5.8275975902,77.5800882793,-0.1533824167,0.9127219008,0.5476265007,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:07:272,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-64,0.0189757659,0.0000000000,0.5315143317,0.6074987650,0.6134761572,0.4725187421,0.4325636625,0.5656051636,0.5103892684,0.3844842315,0.4200978577,0.5003960729,0.6239964962,0.3446185291,0.2870098352,0.6414341927,0.4779440165,0.4214957356,0.2972641885,0.4314927757,0.5407613516,0.4505454600,0.3852890730,0.2235848606,0.5252408981,0.4056349695,0.2226958275,0.3191517591,0.2329802364,0.2506229579,0.3268671036,0.2318395376,0.5592021942,0.3691298664,0.3436242342,0.5017149448,0.3849465251,0.4655742645,0.2984979451,0.3384862542,0.3929612637,0.5102823377,0.4974747896,0.3993607759,0.5131908655,0.5340535641,0.3065378070,0.4407802820,0.5419113636,0.5277314186,0.4081878364,0.2382101715,0.2634933889,0.4689059258,0.4014493227,0.8033490926,0.8372579217,0.8441333771,0.7794111371,0.7525939345,0.8076182604,0.7891796827,0.7468369603,0.7557829022,0.7844794393,0.8371825814,0.7304117084,0.7061309814,0.8576763272,0.7743946314,0.7622578144,0.7135708332,0.7747575045,0.8106312156,0.7547256351,0.7008225918,0.6466045976,0.7947446108,0.7402390838,0.6503577828,0.6929023266,0.6494101882,0.6683836579,0.6998676062,0.6544333696,0.8054136038,0.7216954231,0.6737149358,0.7635031343,0.6957408190,0.7521210909,0.6703917980,0.6920509934,0.7025227547,0.7863553166,0.7835909128,0.7268002033,0.7807345390,0.7941121459,0.6826820374,0.7301952243,0.8100713491,0.7951526046,0.7263646126,0.6320694685,0.6425201893,0.7458702326,0.7103631496,-8.8004291845,48.4227467811,2007.6995708155,1464.0772532189,5.7362477865,5.7421296220,78.0561079764,-0.1573630260,0.9084657263,0.5510247361,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:08:139,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-56,0.0172145168,0.0000000000,0.5892242491,0.6224827766,0.6462221146,0.5587366819,0.5294554234,0.6113214493,0.5669307709,0.4929318130,0.4916006625,0.5784372091,0.6372505426,0.4604356587,0.4051358104,0.6611456871,0.5663400888,0.5029078722,0.4193728268,0.5149319172,0.6060768366,0.4987123311,0.4571090341,0.3288477361,0.5648038387,0.4488164783,0.3271094561,0.3758473396,0.3330837190,0.3544046581,0.4096537828,0.3334342241,0.5987777710,0.4495243430,0.4206660986,0.5062512755,0.4308076501,0.4790585637,0.3701569438,0.4143636823,0.4421615005,0.5573970675,0.5397469997,0.4577774405,0.5331150293,0.5482519865,0.3805819154,0.4616506994,0.5851309896,0.5718583465,0.4263467193,0.3272316158,0.3457086980,0.4967194796,0.4047694504,0.8287914544,0.8449662328,0.8562641740,0.8162665963,0.7976688147,0.8200802207,0.8074308634,0.7885777950,0.7851433754,0.8230049014,0.8394879103,0.7797316313,0.7597043514,0.8649763465,0.8197519779,0.7951825261,0.7677767873,0.8102834225,0.8322273493,0.7758574486,0.7460190058,0.7067449689,0.8217660189,0.7599274516,0.7083792686,0.7252255678,0.7019746304,0.7206078768,0.7437387705,0.7123988271,0.8296442032,0.7629066110,0.7253966331,0.7722007632,0.7247202992,0.7635325789,0.7213275433,0.7356727123,0.7339897156,0.8071929216,0.8032307625,0.7540509701,0.7912231684,0.8088314533,0.7272756100,0.7557443976,0.8273746967,0.8217937350,0.7442008853,0.6919338703,0.6982558966,0.7637606263,0.7240478992,-8.7543859649,48.4210526316,2007.7456140351,1464.0789473684,5.7423586378,5.7482530183,78.0232452941,-0.1563234214,0.9074660579,0.5501914800,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:09:004,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-48,0.0164651391,0.0000000000,0.6212161034,0.5991758108,0.6438958645,0.6280168295,0.6137759089,0.6170102358,0.5796023607,0.5774244070,0.5401071310,0.6422498226,0.5978127718,0.5618264675,0.5237286091,0.6372374296,0.6398667693,0.5681543350,0.5330981612,0.5673702955,0.6349530220,0.5197522640,0.5348081589,0.4262642860,0.5753602982,0.4776064157,0.4395178556,0.4457164407,0.4157785475,0.4521542192,0.4945295453,0.4455268383,0.6067149639,0.5150474906,0.5123177767,0.5010337830,0.4689112902,0.4661768079,0.4513001442,0.4813683629,0.4850638509,0.5772269964,0.5720950365,0.4973381460,0.5389518738,0.5532399416,0.4665113986,0.4843713641,0.6080821753,0.5968428850,0.4377371967,0.4193765521,0.4376055598,0.5076777339,0.4111468494,0.8427735865,0.8352696896,0.8571599126,0.8456397057,0.8330250382,0.8206106424,0.8094205856,0.8167912364,0.8035506606,0.8419432640,0.8238240480,0.8163611889,0.8063032627,0.8582817912,0.8533267379,0.8137899637,0.8141587377,0.8279673457,0.8350064754,0.7844535112,0.7878341079,0.7572594285,0.8227608800,0.7665731907,0.7596433163,0.7564098835,0.7484449744,0.7662551403,0.7785949707,0.7599242926,0.8313822746,0.7892473340,0.7784973383,0.7742466927,0.7414780855,0.7664694190,0.7651069760,0.7762605548,0.7588894367,0.8177758455,0.8149609566,0.7762165070,0.7914675474,0.8106763363,0.7675231695,0.7693527937,0.8364078999,0.8310503960,0.7549223304,0.7468058467,0.7538653016,0.7693052888,0.7272133231,-8.4822222222,48.5800000000,2008.0177777778,1463.9200000000,5.7533149105,5.7592318166,77.9819415400,-0.1508809757,0.9087401448,0.5454086103,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:09:878,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-40,0.0169350878,0.0000000000,0.6045145243,0.5374594927,0.5832682848,0.6452380419,0.6520922780,0.5740514994,0.5611211061,0.6167380810,0.5552089214,0.6512038708,0.5157994032,0.6156579256,0.6036065221,0.5712253451,0.6727931499,0.5890050530,0.6152608395,0.5907450914,0.6114289761,0.5058673620,0.5824576616,0.4991843700,0.5440185070,0.4715251923,0.5230576992,0.4598484039,0.4973804355,0.5265058875,0.5329828858,0.5209611058,0.5576993823,0.5450133085,0.5725454092,0.4819709063,0.4849658608,0.4462534189,0.5174320340,0.5412832499,0.5096920133,0.5610592961,0.5575329065,0.5181602240,0.4979197383,0.5175829530,0.5273234844,0.4852638841,0.5803838968,0.5807011127,0.4278602004,0.5057616830,0.5170319080,0.4908989668,0.3932335973,0.8361390531,0.8060284853,0.8315464258,0.8538588285,0.8531224728,0.7969167829,0.7888562679,0.8256853819,0.8019705415,0.8485881686,0.7888787985,0.8320963383,0.8365769386,0.8313133717,0.8650864363,0.8170523643,0.8412184715,0.8301242590,0.8236020803,0.7771051526,0.8163632154,0.7880442142,0.8185505867,0.7594139576,0.7962771654,0.7691091299,0.7835577130,0.7960657477,0.7955942750,0.7958862185,0.8231486082,0.7992500663,0.8157364726,0.7666831017,0.7583584189,0.7589036226,0.7930321097,0.8059068918,0.7773618698,0.8099560142,0.8107010722,0.7858991623,0.7769852877,0.7975646257,0.8003717065,0.7750494480,0.8320027590,0.8257880211,0.7563695908,0.7886166573,0.7981959581,0.7724838257,0.7265665531,-8.4561403509,48.6491228070,2008.0438596491,1463.8508771930,5.7602563751,5.7661875749,77.9456378591,-0.1502065628,0.9089487811,0.5506245387,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:10:737,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-32,0.0189207269,0.0000000000,0.5446771383,0.4356311560,0.4813662767,0.6209658384,0.6407452822,0.4954824448,0.4922652245,0.6101679206,0.5195585489,0.6172468662,0.3981451094,0.6218614578,0.6355609298,0.4633943439,0.6519488096,0.5684815645,0.6515925527,0.5547697544,0.5632905960,0.4627886713,0.6004683971,0.5360853076,0.4685690999,0.4317824244,0.5641723871,0.4452051222,0.5191493034,0.5549970865,0.5237244368,0.5609819889,0.4813781083,0.5347470045,0.6074370146,0.4433181286,0.5010510683,0.4102011919,0.5472288132,0.5585179329,0.5125077963,0.5021595359,0.5104809999,0.5042489767,0.4292490482,0.4472269416,0.5525453091,0.4626252055,0.5151375532,0.5289856195,0.4035638571,0.5706765652,0.5844533443,0.4609712362,0.3761856854,0.8136177063,0.7626114488,0.7912893891,0.8467448354,0.8538251519,0.7618551850,0.7562592030,0.8196786642,0.7855587006,0.8348654509,0.7365691662,0.8289304972,0.8440547585,0.7856102586,0.8627256155,0.8019061685,0.8490653038,0.8104709983,0.7975957394,0.7481812835,0.8295860291,0.8011502028,0.7882284522,0.7386147976,0.8112608194,0.7586923242,0.7958630323,0.8086606264,0.7937703133,0.8097749949,0.7912451029,0.7974245548,0.8366618156,0.7519823313,0.7653828859,0.7496405244,0.8128722906,0.8151967525,0.7812213898,0.7862940431,0.7857391238,0.7864232659,0.7448093295,0.7612261772,0.8139081001,0.7673602700,0.8023067713,0.8061183691,0.7531942725,0.8180499077,0.8195120096,0.7619338632,0.7131314874,-8.6367521368,48.6538461538,2007.8632478632,1463.8461538462,5.7656146873,5.7715569326,77.9097391464,-0.1534734646,0.9081923838,0.5562933852,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:11:602,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-24,0.0218886010,0.0000000000,0.4495852888,0.3080731034,0.3640228510,0.5450900197,0.5811551809,0.3848441243,0.3869454861,0.5550429225,0.4400565624,0.5271879435,0.2674629688,0.5784353018,0.5995963812,0.3385319710,0.5789099932,0.4969014227,0.6208941936,0.4975792170,0.4732302427,0.4002152681,0.5752620697,0.5354099274,0.3479532003,0.3654663563,0.5635719299,0.4252690077,0.5106860995,0.5494539738,0.4718436599,0.5513733625,0.3539042771,0.4782814980,0.6034189463,0.3914540112,0.4897391200,0.3575845361,0.5358511209,0.5373385549,0.5155355930,0.4103072286,0.4252755046,0.4571212828,0.3519157767,0.3542501330,0.5471878052,0.4236620665,0.4179082811,0.4428088069,0.3447305560,0.5912729502,0.5996325016,0.4124256372,0.3328961730,0.7687953860,0.6983705759,0.7320669889,0.8148941398,0.8298498392,0.7060371637,0.7038713098,0.7955275178,0.7485643625,0.7998707294,0.6687201262,0.8074439168,0.8288766742,0.7220463753,0.8351141214,0.7685449123,0.8362141252,0.7772908211,0.7478175163,0.7111008167,0.8252320886,0.7980207205,0.7414296269,0.7012877464,0.8135163188,0.7361116409,0.7909885049,0.7972105742,0.7726516128,0.8067803383,0.7394909859,0.7677400112,0.8377457857,0.7215298414,0.7564513087,0.7188869715,0.8098555803,0.8119028807,0.7771832347,0.7494656444,0.7514373660,0.7650055885,0.7053725123,0.7194842100,0.8058348894,0.7563211322,0.7567841411,0.7696937323,0.7263539433,0.8277206421,0.8312851191,0.7380591631,0.6918112040,-8.8206751055,48.7109704641,2007.6793248945,1463.7890295359,5.7720314223,5.7779869083,77.8658390066,-0.1567679072,0.9082578783,0.5564067701,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307182056992VCMLEBC040,'2022-03-07 18:21:12:479,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160804,0x5240f961b887d703,AS1C064053K3A531B732102051,AJ8C072362FKB231B629,DNB21523054440M13A,0,0.0000000000,1,-16,0.0259318532,0.0000000000,0.3388360329,0.1931759268,0.2513732910,0.4272928834,0.4835020304,0.2671123445,0.2865895331,0.4588018358,0.3325019181,0.3940719366,0.1354817450,0.4970520735,0.5192203522,0.2220476568,0.4638739526,0.3937972486,0.5533148646,0.4096670747,0.3692429662,0.3313578367,0.4989577532,0.4898698926,0.2055913508,0.3092801273,0.5192001462,0.3646060824,0.4809428453,0.4913497269,0.3967221379,0.5039858222,0.2075665295,0.4058927298,0.5432384014,0.3370421529,0.4640572667,0.2947526276,0.5028613806,0.4902855158,0.4764853716,0.3055292964,0.3257160187,0.3947191834,0.2643741667,0.2556893528,0.5006958246,0.3670220375,0.3000473678,0.3212962747,0.2908045053,0.5681019425,0.5820563436,0.3566015065,0.2880319357,0.7094366997,0.6233448982,0.6576339602,0.7651965618,0.7915713787,0.6417708397,0.6444137692,0.7471988201,0.6921212673,0.7463971972,0.5880531669,0.7657830119,0.7920660973,0.6423525810,0.7879425287,0.7146650553,0.8058893085,0.7250000238,0.6887964606,0.6527320147,0.7996423244,0.7725388408,0.6753745079,0.6477121115,0.7952111363,0.6939586401,0.7709653974,0.7726501822,0.7328118086,0.7817326784,0.6756851077,0.7265577316,0.8196814060,0.6861996055,0.7436298132,0.6856608987,0.7942708731,0.7868582606,0.7634746432,0.6926587820,0.6996106505,0.7292340398,0.6483023167,0.6611586809,0.7859323025,0.7225071192,0.7011750937,0.7110483646,0.6954206228,0.8197795153,0.8225426674,0.7075556517,0.6587995291,-8.8400809717,48.9048582996,2007.6599190283,1463.5951417004,5.7796976497,5.7856689742,77.8258913496,-0.1569248899,0.9106993545,0.5520632483,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
